Reporter Identifier	VALUE
ILMN_1735689	6.383595622
ILMN_1832787	6.296197593
ILMN_2090105	11.40757943
ILMN_1885944	6.788528953
ILMN_1738832	6.552351362
ILMN_1731478	6.550580415
ILMN_1711310	6.287695375
ILMN_2340202	6.339423854
ILMN_1892253	6.568235634
ILMN_1678318	6.465096548
ILMN_1756378	6.473508874
ILMN_1742935	8.506348219
ILMN_1909676	6.348166182
ILMN_1702241	6.429771796
ILMN_1757338	7.009056042
ILMN_1892513	6.393274055
ILMN_1852696	6.385045402
ILMN_1790410	9.252125328
ILMN_1732750	7.248077373
ILMN_1746659	6.233449837
ILMN_1716080	8.305314351
ILMN_1746525	7.630251139
ILMN_1823745	6.459691876
ILMN_1769571	6.533916405
ILMN_1821390	6.295725252
ILMN_1915039	6.420865063
ILMN_2379920	6.437090251
ILMN_2186061	9.080123173
ILMN_1658513	7.262334843
ILMN_1895411	6.414036935
ILMN_2203753	6.514253049
ILMN_1879785	6.462620207
ILMN_1665647	6.449795471
ILMN_2254943	6.601872716
ILMN_1894856	6.346223566
ILMN_1810852	10.68806769
ILMN_1804297	6.205799607
ILMN_1664492	6.566718831
ILMN_1833624	6.234262409
ILMN_1841495	6.493580648
ILMN_1779051	6.348109862
ILMN_1870070	6.316614583
ILMN_1912078	6.398114107
ILMN_1696249	6.621854299
ILMN_1671353	7.304532406
ILMN_2275711	6.158882867
ILMN_1830276	6.784381345
ILMN_1692894	6.531030697
ILMN_1673521	6.434453681
ILMN_1668283	8.026204626
ILMN_2314998	6.439479002
ILMN_1819915	6.511406893
ILMN_2297997	6.452891993
ILMN_1916992	6.316058568
ILMN_1655329	8.541139031
ILMN_1893450	6.427452893
ILMN_1895690	6.438271354
ILMN_1679299	6.268610127
ILMN_1693949	7.06431856
ILMN_1674080	6.529632406
ILMN_2347249	6.449896276
ILMN_1768804	6.29213395
ILMN_1766793	6.407003481
ILMN_2204526	6.282235
ILMN_1701614	6.956243693
ILMN_1684256	6.306531316
ILMN_1815599	6.512274416
ILMN_1751757	6.20032754
ILMN_1761946	6.668591135
ILMN_1888605	6.442365617
ILMN_1684051	7.669731176
ILMN_1750895	6.522729097
ILMN_1826502	6.613311031
ILMN_1780368	6.478127417
ILMN_1783225	6.449107699
ILMN_1911068	6.63106783
ILMN_1755414	6.478892934
ILMN_1672540	6.520120655
ILMN_1801776	6.522339465
ILMN_1744754	6.45953356
ILMN_1878793	6.310299834
ILMN_2181670	6.829333003
ILMN_1902758	6.195085524
ILMN_1811472	8.877862979
ILMN_1740772	10.13615916
ILMN_1820829	6.435573301
ILMN_1892590	6.772385402
ILMN_1761790	6.206507026
ILMN_1746837	6.456782782
ILMN_2353143	6.729264373
ILMN_1837749	6.609465329
ILMN_1868003	6.408401629
ILMN_1853696	6.482842398
ILMN_2058070	13.96765599
ILMN_1793508	8.055351196
ILMN_1796247	6.399024678
ILMN_1699334	6.275077762
ILMN_1653202	6.375101787
ILMN_1757165	6.943691505
ILMN_2323048	12.85362433
ILMN_1757085	7.351991916
ILMN_1683927	8.433812759
ILMN_1809597	6.311226859
ILMN_1655941	6.571800875
ILMN_1789504	6.481744974
ILMN_1738099	7.02023369
ILMN_2293594	6.35235104
ILMN_1712375	6.782796173
ILMN_1717018	6.530076859
ILMN_1796335	7.120911748
ILMN_1653744	6.377190747
ILMN_2232478	7.686551196
ILMN_1723793	8.667202879
ILMN_1653991	6.425654886
ILMN_2361427	7.136335004
ILMN_1795007	9.025431328
ILMN_1690420	6.589479881
ILMN_1821945	6.445095347
ILMN_1707070	8.59144036
ILMN_1787877	6.671191738
ILMN_1808487	6.496055753
ILMN_1879739	6.673671539
ILMN_1898209	6.344311468
ILMN_1652137	6.393729117
ILMN_1788786	6.34162626
ILMN_1665887	9.972020913
ILMN_1811303	6.510027709
ILMN_1703477	11.89042044
ILMN_1872627	6.462053284
ILMN_1711514	8.556388405
ILMN_1698259	6.477644344
ILMN_2241412	5.957014521
ILMN_1870222	6.60262022
ILMN_1767658	8.936718618
ILMN_2299221	6.535036722
ILMN_1699562	6.698297487
ILMN_2413015	6.388170296
ILMN_1872864	6.489291933
ILMN_1704812	6.294683926
ILMN_1726505	6.332564157
ILMN_1671331	6.443862285
ILMN_1724021	6.286380203
ILMN_1749752	7.885843858
ILMN_1885152	6.570152271
ILMN_1832007	6.451973182
ILMN_1784217	8.744032606
ILMN_2291534	6.335287763
ILMN_1909326	6.611379252
ILMN_1907619	6.603044157
ILMN_1660611	6.506239752
ILMN_1894969	6.457736089
ILMN_1736017	6.472130782
ILMN_1696909	6.603580767
ILMN_1894966	6.76456615
ILMN_1810283	6.290231205
ILMN_1861247	6.753766642
ILMN_1847605	6.358330111
ILMN_1783881	6.511887371
ILMN_1770675	6.567487038
ILMN_1785756	11.0983181
ILMN_1715567	6.52239834
ILMN_1837643	6.46868027
ILMN_1658965	6.229714712
ILMN_1731673	6.400518133
ILMN_1916196	6.683704304
ILMN_1812461	6.22546128
ILMN_2162603	6.627568633
ILMN_1660624	7.423848118
ILMN_1675992	6.751309292
ILMN_1697138	6.071909214
ILMN_1861739	6.567964524
ILMN_1830502	6.546270626
ILMN_1721801	6.307154182
ILMN_1718240	6.419962149
ILMN_1712291	7.01217234
ILMN_1871689	6.523267388
ILMN_1658310	6.304980474
ILMN_1744471	6.514851376
ILMN_2295620	6.622842788
ILMN_1891714	6.603911017
ILMN_2159183	6.485607936
ILMN_2312897	11.76104217
ILMN_1810582	6.420076321
ILMN_1837581	6.591273514
ILMN_1659339	7.693742561
ILMN_1770963	7.590330412
ILMN_1683809	6.783511749
ILMN_1893972	6.268661345
ILMN_1652992	6.534878078
ILMN_1775883	6.339719906
ILMN_2211032	6.447927251
ILMN_1791304	6.461247607
ILMN_1858453	6.114407575
ILMN_2386631	6.334857526
ILMN_2361163	7.311144013
ILMN_1796950	6.197786059
ILMN_1772689	6.453881013
ILMN_1851563	6.462413704
ILMN_1819964	6.310278874
ILMN_1757504	6.12778353
ILMN_1819326	6.67302225
ILMN_1693650	6.48549714
ILMN_1727101	6.648208385
ILMN_1654571	6.48728574
ILMN_1680109	8.766202462
ILMN_1884809	6.29611069
ILMN_2361324	6.693408331
ILMN_1798700	6.50352519
ILMN_1689747	8.571759558
ILMN_1895889	6.163384697
ILMN_1689126	6.495028432
ILMN_1889404	6.37885449
ILMN_1850502	6.465814956
ILMN_1799102	6.497932636
ILMN_1737513	6.757945051
ILMN_1838634	6.467544415
ILMN_1789186	7.263101256
ILMN_2137536	8.409567751
ILMN_2389429	7.114502777
ILMN_1688258	6.449215674
ILMN_1863623	6.572529578
ILMN_1669031	6.35561033
ILMN_1656744	6.51000308
ILMN_1746618	8.704995287
ILMN_1768226	6.442496527
ILMN_1915003	6.174316877
ILMN_1890660	6.455286969
ILMN_1808759	6.634369524
ILMN_2381753	9.184015795
ILMN_1886042	6.162565721
ILMN_1825808	6.137031495
ILMN_1852723	6.515471878
ILMN_1811515	6.680866487
ILMN_2146761	8.410478876
ILMN_1657144	6.764898412
ILMN_2124769	10.31170887
ILMN_2188155	6.316024315
ILMN_1781764	6.448898688
ILMN_1800476	6.420570833
ILMN_1671478	8.172999384
ILMN_2171023	6.516845315
ILMN_1742109	7.693417527
ILMN_1658212	6.509311165
ILMN_1783889	8.519497357
ILMN_1666200	6.429394129
ILMN_1738530	8.619286423
ILMN_1896906	6.189962418
ILMN_1710052	6.453187512
ILMN_1705869	6.566337845
ILMN_1876534	6.454684959
ILMN_1652209	6.424706606
ILMN_1667928	6.184018715
ILMN_1667022	8.684171772
ILMN_1827736	8.523795853
ILMN_1853103	6.524719087
ILMN_1814208	6.316701957
ILMN_1865072	6.688017858
ILMN_1877266	6.273080106
ILMN_1806387	6.968105637
ILMN_1680412	6.52394871
ILMN_1680434	6.779318996
ILMN_1719972	8.060044508
ILMN_1678788	6.448832164
ILMN_1761175	8.097724306
ILMN_2081988	6.464283314
ILMN_2215040	6.212107025
ILMN_1779616	9.350344887
ILMN_1797612	6.333343368
ILMN_1793525	6.511530763
ILMN_1849776	6.677987212
ILMN_1869277	6.470688317
ILMN_2047240	7.143423999
ILMN_1744560	6.438781705
ILMN_1696468	6.66264246
ILMN_1855781	6.431207927
ILMN_1768598	6.701133249
ILMN_1884944	6.487862781
ILMN_1812995	11.10754466
ILMN_1833711	6.56594013
ILMN_1771333	9.212919155
ILMN_1654691	6.990165343
ILMN_1670353	10.32880611
ILMN_2246956	6.959855236
ILMN_1907499	6.610086752
ILMN_1790338	7.684388368
ILMN_1774528	6.207615354
ILMN_1662848	7.874381506
ILMN_1848617	6.42830442
ILMN_1666960	6.469339853
ILMN_1809064	6.596364126
ILMN_1657470	7.694301171
ILMN_1656840	6.530296226
ILMN_1915328	6.282163114
ILMN_1877946	6.475192441
ILMN_1906867	6.407903198
ILMN_2401258	7.049791948
ILMN_1781398	6.553657775
ILMN_2132599	6.140741242
ILMN_1825913	6.508177502
ILMN_1861820	6.740762532
ILMN_1666546	9.576586805
ILMN_1795286	8.611573781
ILMN_1775622	6.326436577
ILMN_1834500	6.634018798
ILMN_1818972	6.671601344
ILMN_1665203	6.43465235
ILMN_1702519	7.073836688
ILMN_2223911	6.325736396
ILMN_1756939	6.275899835
ILMN_1709650	6.266545696
ILMN_1824516	6.511278529
ILMN_1741491	10.74874316
ILMN_1724840	6.275169168
ILMN_1781669	6.386703827
ILMN_1679493	6.613669968
ILMN_1780268	6.67571659
ILMN_1652711	6.430429227
ILMN_1796813	6.637682969
ILMN_1722151	6.604142682
ILMN_1708093	6.690494541
ILMN_1716370	6.440890984
ILMN_1756043	7.9029947
ILMN_1838762	6.324568414
ILMN_2393296	6.731586328
ILMN_1672235	6.490709497
ILMN_1853312	6.328140104
ILMN_1658173	6.796833391
ILMN_1720231	6.254982305
ILMN_1805439	6.271108227
ILMN_1792960	6.761729605
ILMN_1686832	6.553428037
ILMN_1720440	7.46969241
ILMN_1796919	6.312791994
ILMN_1824684	6.125352697
ILMN_1830336	6.344322129
ILMN_2372915	6.749399422
ILMN_1751871	7.200906105
ILMN_2378696	6.603323078
ILMN_1863367	6.263622182
ILMN_1704943	6.504958373
ILMN_1910784	6.640389287
ILMN_1760410	6.443661233
ILMN_1707156	8.900832018
ILMN_1799282	6.41383448
ILMN_1863569	7.158381057
ILMN_1867051	6.448105444
ILMN_1748410	6.385359319
ILMN_1716895	11.14107248
ILMN_2140623	6.238698033
ILMN_1894769	6.605292156
ILMN_1861665	6.325689902
ILMN_1904895	6.427599313
ILMN_1664679	6.409089847
ILMN_1715526	6.482830951
ILMN_1860150	6.619437849
ILMN_2179083	6.964814886
ILMN_1726990	8.387058803
ILMN_1675577	8.822280713
ILMN_1885019	6.528832876
ILMN_2264625	10.02068367
ILMN_1687782	7.726307632
ILMN_1811615	11.75488175
ILMN_1775830	6.138305641
ILMN_1788416	10.95105829
ILMN_1758939	9.922380275
ILMN_1908564	6.431699859
ILMN_1727272	6.273828175
ILMN_1687738	14.21293312
ILMN_1791962	6.251307648
ILMN_2269193	6.402387391
ILMN_1671055	8.61890781
ILMN_2183772	6.296284088
ILMN_1740875	6.297045997
ILMN_1763461	10.92072961
ILMN_2322768	7.93000883
ILMN_2061327	7.035211317
ILMN_1784269	7.273828657
ILMN_1733581	8.924948366
ILMN_2058975	6.842177517
ILMN_1754149	9.440891084
ILMN_1669505	6.258825052
ILMN_1795756	6.471373201
ILMN_1677178	6.451804927
ILMN_1746265	8.021528074
ILMN_1893784	6.459630137
ILMN_2376313	6.452774067
ILMN_1755537	6.491276763
ILMN_1835905	6.907102153
ILMN_1857894	6.332089376
ILMN_1758846	6.264224995
ILMN_1904415	6.426378889
ILMN_1748539	6.406034646
ILMN_1663052	6.227109433
ILMN_2381769	6.354061704
ILMN_1664216	7.336134653
ILMN_2298624	6.342251512
ILMN_1723465	6.553157666
ILMN_1666444	9.116754833
ILMN_2347805	6.9843005
ILMN_1889634	6.21945911
ILMN_1851272	6.328539117
ILMN_1732799	6.868417512
ILMN_1668369	12.60309692
ILMN_1864684	6.269176283
ILMN_1704196	6.719012771
ILMN_1677925	6.330354684
ILMN_1771364	6.31659846
ILMN_1890808	6.497154975
ILMN_1880251	6.454179303
ILMN_1679897	6.74524562
ILMN_2117330	11.02582082
ILMN_1688775	7.987790896
ILMN_1691731	9.485972464
ILMN_2260058	6.5127151
ILMN_1828225	6.518211993
ILMN_1767537	6.49920629
ILMN_1686319	8.162846266
ILMN_1917174	6.649812717
ILMN_1696720	6.31340087
ILMN_1897647	6.652692203
ILMN_1706519	6.55307104
ILMN_1663657	6.571830229
ILMN_2292517	6.289786005
ILMN_1674293	6.672286945
ILMN_1688899	5.991716679
ILMN_1659952	8.045161582
ILMN_2054707	6.667972701
ILMN_1784195	6.342086162
ILMN_2150294	9.225327085
ILMN_1682937	6.465300011
ILMN_1835059	6.528246424
ILMN_1872276	7.261658776
ILMN_1674380	8.054297804
ILMN_1771093	6.720331821
ILMN_1716578	6.328989755
ILMN_1853159	6.614209812
ILMN_1915142	6.448660607
ILMN_1745006	6.319175775
ILMN_1738847	6.704109102
ILMN_1724113	6.56159172
ILMN_1877595	6.592669039
ILMN_1662143	6.442569141
ILMN_1860753	7.412814435
ILMN_1735093	10.11828458
ILMN_1782085	7.239103629
ILMN_1730182	6.515452852
ILMN_1751389	6.306887839
ILMN_1654778	6.424929688
ILMN_1806492	6.374306815
ILMN_1900430	6.481399951
ILMN_1869266	6.30549946
ILMN_1790689	8.406892469
ILMN_1841164	6.628907484
ILMN_1664960	6.418891842
ILMN_1713732	10.65294863
ILMN_1808122	6.738196333
ILMN_1905647	6.39626723
ILMN_1846083	6.735680447
ILMN_1765076	8.84510975
ILMN_1736171	6.459429507
ILMN_1658033	6.42577392
ILMN_1718258	6.607177998
ILMN_1873952	6.732884502
ILMN_2346769	7.428279175
ILMN_1736816	7.309498615
ILMN_1877778	6.672856519
ILMN_1847783	6.427876771
ILMN_1748105	6.776624618
ILMN_2102960	6.773279181
ILMN_1803479	7.025809476
ILMN_1877353	6.603236091
ILMN_1881923	6.366301616
ILMN_1702696	6.648736473
ILMN_1873068	6.458660041
ILMN_2355004	6.240069384
ILMN_1836911	6.267315241
ILMN_1748034	9.375850256
ILMN_1656422	6.471637008
ILMN_1848790	6.695542346
ILMN_1769721	6.678044309
ILMN_1810759	8.796094899
ILMN_1759195	6.500221807
ILMN_1772019	6.499463879
ILMN_1698419	8.904413697
ILMN_1786601	9.311366625
ILMN_1808754	6.418923155
ILMN_1694634	6.382873621
ILMN_1851391	6.471757076
ILMN_1810727	6.484490286
ILMN_1813735	6.283933681
ILMN_1731749	6.430911844
ILMN_1810738	6.604422681
ILMN_1658480	6.392082654
ILMN_1711283	6.273747536
ILMN_2089167	9.581575508
ILMN_1853383	6.548706612
ILMN_2301955	6.495877786
ILMN_1814583	6.449838307
ILMN_1701688	6.458122144
ILMN_2399827	6.964281692
ILMN_1877261	6.638346407
ILMN_1662738	6.707541278
ILMN_2298577	6.746505983
ILMN_1651758	6.456820527
ILMN_1658094	7.704423119
ILMN_1718046	8.564350537
ILMN_1771233	9.938710906
ILMN_1808011	7.486104931
ILMN_1893413	6.193254636
ILMN_1653636	6.550729684
ILMN_1771746	6.600719091
ILMN_1776283	6.655094472
ILMN_1756878	6.638895253
ILMN_1801928	13.02332901
ILMN_1707699	6.741404582
ILMN_1817882	6.196373911
ILMN_1665135	6.520665899
ILMN_1659950	6.524458171
ILMN_2053992	6.524072297
ILMN_1766405	7.030887759
ILMN_1775093	6.457627876
ILMN_1664772	6.616167757
ILMN_1864989	6.627124854
ILMN_1902094	6.772418136
ILMN_1879067	6.299154275
ILMN_1750549	6.945626131
ILMN_2049274	6.76085478
ILMN_1692575	8.358139248
ILMN_1793435	6.939324342
ILMN_1667877	6.173053276
ILMN_1766204	6.567296334
ILMN_1844280	6.391281812
ILMN_1872049	6.50513122
ILMN_1742262	6.446482745
ILMN_2147471	6.339307844
ILMN_1680393	6.847047205
ILMN_1661750	6.160576963
ILMN_1869961	6.449011979
ILMN_1763309	6.611077545
ILMN_1707713	6.413361635
ILMN_1693685	8.600316107
ILMN_1902287	6.237730754
ILMN_1736300	6.582166683
ILMN_2145153	6.454875381
ILMN_1664357	6.618066922
ILMN_1870940	6.300104386
ILMN_1751258	11.47470937
ILMN_1761138	12.28840323
ILMN_1711688	6.312237037
ILMN_1874764	6.516338581
ILMN_1785476	6.674030091
ILMN_1658071	10.72739905
ILMN_1696683	6.256325702
ILMN_1757437	6.663303501
ILMN_1694466	9.705271655
ILMN_1916119	6.453164685
ILMN_1709257	6.63053647
ILMN_1874713	6.470053263
ILMN_1833212	6.65213345
ILMN_1750457	6.562698932
ILMN_1672554	8.360521132
ILMN_1749591	6.402994696
ILMN_1782637	6.166948643
ILMN_1779356	6.60858968
ILMN_2229464	6.597031473
ILMN_2364529	8.470866836
ILMN_1784626	6.486255158
ILMN_2395913	6.578694286
ILMN_1846340	6.635939875
ILMN_1696466	6.75939103
ILMN_1725233	6.457912434
ILMN_1871545	6.238024149
ILMN_1803308	6.693968372
ILMN_1899701	6.461722029
ILMN_2070052	12.45453602
ILMN_1896662	6.613579373
ILMN_1811736	6.512071213
ILMN_2389273	9.140869393
ILMN_1675687	6.414876018
ILMN_1866524	6.44959879
ILMN_1837320	6.385735413
ILMN_1653704	6.550363774
ILMN_2318459	6.291865506
ILMN_1693452	6.561658286
ILMN_1704030	6.635634004
ILMN_2289424	6.249401956
ILMN_1859946	10.81551131
ILMN_1897886	6.434305338
ILMN_1656798	6.62940908
ILMN_2408219	6.410359938
ILMN_1868641	6.47560177
ILMN_1780134	6.470809829
ILMN_1813243	7.697144016
ILMN_1659318	6.736327847
ILMN_2387303	6.79978931
ILMN_1817836	6.350776007
ILMN_1759186	6.512083281
ILMN_2191067	6.577018602
ILMN_1855432	6.475182259
ILMN_1771815	11.74299022
ILMN_1817251	6.36712073
ILMN_1912058	6.573893321
ILMN_1780656	6.303486521
ILMN_1869193	6.622469094
ILMN_1747395	6.528020036
ILMN_1738549	6.488953339
ILMN_1680156	6.602864697
ILMN_2376847	6.422383631
ILMN_2141259	7.201042989
ILMN_1744887	6.378189202
ILMN_1656482	7.727468299
ILMN_1878375	6.634938702
ILMN_1774382	7.535051562
ILMN_1884110	6.298108324
ILMN_1878769	6.676712674
ILMN_1821297	6.377153695
ILMN_2319664	6.545675188
ILMN_1821617	6.628951088
ILMN_1909156	6.698743571
ILMN_1891409	6.422644108
ILMN_1797642	6.501678814
ILMN_2332691	6.411155127
ILMN_2367126	6.281486685
ILMN_1756006	8.983224555
ILMN_1656199	6.464683863
ILMN_1727199	6.447009529
ILMN_1712457	6.288737138
ILMN_1696806	7.428109104
ILMN_1903312	6.795150579
ILMN_1907872	6.405316842
ILMN_1660754	6.86380356
ILMN_1668345	9.158843683
ILMN_1867177	6.318172954
ILMN_1680378	7.777183506
ILMN_1689842	6.600226258
ILMN_1885818	6.612103863
ILMN_1824151	6.545454367
ILMN_1810000	6.518193189
ILMN_1769547	6.216443002
ILMN_1812581	6.584297175
ILMN_1659543	6.855349899
ILMN_1894299	6.468607085
ILMN_1790784	6.286266365
ILMN_1848458	6.41640699
ILMN_1885639	6.539370551
ILMN_1830779	6.445433439
ILMN_1881595	6.394322727
ILMN_1738681	11.95281001
ILMN_1737283	7.670037731
ILMN_1675746	6.506580134
ILMN_1830975	6.469191197
ILMN_1913165	6.549310125
ILMN_1860640	6.40209364
ILMN_1690050	6.340850912
ILMN_1806394	6.597527308
ILMN_1890021	6.556484978
ILMN_1800874	6.232186698
ILMN_1788623	6.631899303
ILMN_1863761	6.522836771
ILMN_1718309	8.467212675
ILMN_1890754	6.445694086
ILMN_1691578	8.02053868
ILMN_1677965	6.52450466
ILMN_1831348	6.261145482
ILMN_1670832	6.345970334
ILMN_1831678	6.438898549
ILMN_1914951	6.404069042
ILMN_2179029	6.403732283
ILMN_1654742	6.454492324
ILMN_1898880	6.539300554
ILMN_1704950	6.339702472
ILMN_1836177	6.472824308
ILMN_1719811	6.485550649
ILMN_1661363	6.837648497
ILMN_1742031	7.395149733
ILMN_1848202	6.472099442
ILMN_1680070	6.337615112
ILMN_1796235	11.53023378
ILMN_1696567	6.441899958
ILMN_1862612	6.422034825
ILMN_1737847	8.882789347
ILMN_1705302	9.929865359
ILMN_1774390	6.389810415
ILMN_1765684	10.75631708
ILMN_1898785	6.546132981
ILMN_2085236	6.74865057
ILMN_1806849	6.607759156
ILMN_1656169	6.40553194
ILMN_1751393	6.880100009
ILMN_2414325	7.023894459
ILMN_1855682	6.357241818
ILMN_1799320	8.484250205
ILMN_1732127	7.536345103
ILMN_1687941	7.878945259
ILMN_1784365	6.347199815
ILMN_1864383	6.528041091
ILMN_2284998	7.151999085
ILMN_1815104	6.519946056
ILMN_1731598	6.455788988
ILMN_1807031	6.73814073
ILMN_1849435	6.42315227
ILMN_2371379	11.97908421
ILMN_1698427	6.698663618
ILMN_1776395	6.687048239
ILMN_2139740	6.576818084
ILMN_1720140	6.518310606
ILMN_1669832	7.499718302
ILMN_1732584	6.360791611
ILMN_1910411	6.523194449
ILMN_1867588	6.708455142
ILMN_1772834	6.601813337
ILMN_1729831	6.502517095
ILMN_2355462	8.671933922
ILMN_1773735	6.640944605
ILMN_1665334	6.314308411
ILMN_1743673	6.719682659
ILMN_1909158	6.420202749
ILMN_1690454	7.015237279
ILMN_1755033	6.246392657
ILMN_1690970	6.490528453
ILMN_1865099	6.530548071
ILMN_1691647	6.520430454
ILMN_1878350	6.402305732
ILMN_1875644	6.128224879
ILMN_1900051	6.405813057
ILMN_1743352	8.188066448
ILMN_1818167	6.606346109
ILMN_1874914	6.382963365
ILMN_1742358	6.433951887
ILMN_2264205	6.65402678
ILMN_1815405	6.321191594
ILMN_2077736	6.539756021
ILMN_1795927	7.791642998
ILMN_1903029	6.610711932
ILMN_1835503	6.654361782
ILMN_1867176	6.565582747
ILMN_1742547	7.005781288
ILMN_1760779	7.047490891
ILMN_1716674	6.408616579
ILMN_1720965	8.349917956
ILMN_2285802	8.535646108
ILMN_2347097	6.571601834
ILMN_2347949	11.15454481
ILMN_2407619	8.556874235
ILMN_2149946	6.476407304
ILMN_1893511	7.686060149
ILMN_2245627	6.51559364
ILMN_2378404	6.310975739
ILMN_1861160	6.462394698
ILMN_1775045	6.431635035
ILMN_1703036	6.993548351
ILMN_1738749	8.262289821
ILMN_1805111	6.561754684
ILMN_1709734	6.244774182
ILMN_2053902	6.399846088
ILMN_1787109	8.760336094
ILMN_1715175	7.160107248
ILMN_1703724	6.333802799
ILMN_1809892	6.373194195
ILMN_1777895	8.463422581
ILMN_1812570	7.477675611
ILMN_1712431	7.160813825
ILMN_1726030	6.558227598
ILMN_1740696	6.395313816
ILMN_1723004	6.47373184
ILMN_1701247	8.868429504
ILMN_1898304	6.526661473
ILMN_1761288	6.497243399
ILMN_1667947	6.530486565
ILMN_1826881	6.499741631
ILMN_1666526	6.633239409
ILMN_1713491	7.70334958
ILMN_1698324	6.527041834
ILMN_1712628	9.150295734
ILMN_2215119	7.660652988
ILMN_1703860	6.701561584
ILMN_1712601	6.373979277
ILMN_1749930	7.603781496
ILMN_1906966	6.785540261
ILMN_2204909	9.193715767
ILMN_1681135	7.245250876
ILMN_1907820	6.237489799
ILMN_2054392	8.566217624
ILMN_1687400	6.523260052
ILMN_1653367	8.109296026
ILMN_1783905	6.268370939
ILMN_1788439	6.976932799
ILMN_1687390	6.190106558
ILMN_1838282	6.410777282
ILMN_1693910	6.453734438
ILMN_1767193	6.076646155
ILMN_1746919	6.902147427
ILMN_1878016	6.47865532
ILMN_1731194	9.157873928
ILMN_1725193	7.558058676
ILMN_1863190	6.224089138
ILMN_1730209	6.487650647
ILMN_1881893	6.481469285
ILMN_1763144	9.323659513
ILMN_1689989	8.792200674
ILMN_1803712	6.418601216
ILMN_1879284	6.499453161
ILMN_1746027	6.893378616
ILMN_1910120	7.461444301
ILMN_2088876	6.556759832
ILMN_2066066	6.819617125
ILMN_1723145	6.530597695
ILMN_1787081	6.807303175
ILMN_2413732	6.712772729
ILMN_1660629	7.298647726
ILMN_1766736	6.41650099
ILMN_1774757	6.341489938
ILMN_1895949	6.334124088
ILMN_1875123	7.803761336
ILMN_2204545	8.753167147
ILMN_1689515	6.496948642
ILMN_2233339	6.483142168
ILMN_1892858	6.325181057
ILMN_1790645	6.357386533
ILMN_1789666	6.465262955
ILMN_1882218	6.320115984
ILMN_1724700	7.822600431
ILMN_2097358	6.325297686
ILMN_1671748	6.534670978
ILMN_1795561	6.66527354
ILMN_1720947	6.247676061
ILMN_1900347	6.52077497
ILMN_2094875	6.279241481
ILMN_1662734	6.197092747
ILMN_1666471	13.67287273
ILMN_1682402	6.730455622
ILMN_1795514	6.553195134
ILMN_1658289	11.92403426
ILMN_1699769	6.496838485
ILMN_1667980	6.496080697
ILMN_1698849	6.597603204
ILMN_1652024	7.637264996
ILMN_1656185	8.6614607
ILMN_1825369	6.590986406
ILMN_1762606	6.967417839
ILMN_2070521	6.242904326
ILMN_1900253	6.470168452
ILMN_1719256	11.10839204
ILMN_1754219	6.601550003
ILMN_2074801	6.534171424
ILMN_2415189	12.41026683
ILMN_1898796	6.486264317
ILMN_1708382	9.003525261
ILMN_1832843	6.397755675
ILMN_1860076	6.454967213
ILMN_1799030	6.563707764
ILMN_1908043	6.379057901
ILMN_2180682	10.79088878
ILMN_2174369	7.613241493
ILMN_1808835	6.656392523
ILMN_1800237	6.748712255
ILMN_1682357	6.379273856
ILMN_1716728	7.536049538
ILMN_1737211	7.685092386
ILMN_1749944	6.536334424
ILMN_1912968	6.210304359
ILMN_1676283	6.451290278
ILMN_1909590	6.358072147
ILMN_1714128	6.387980504
ILMN_2304404	6.369862166
ILMN_1773363	6.440899758
ILMN_1916239	6.493898129
ILMN_1875115	6.369910245
ILMN_1739450	10.07038323
ILMN_1663367	6.609996092
ILMN_1858219	6.556986911
ILMN_1807696	6.481488163
ILMN_1698139	6.290911968
ILMN_2241825	6.17714254
ILMN_1872975	6.574599767
